openalex_snapshot_date,peeringdb_rec_snapshot_date,macro_reference_year,period,iso_i,iso_j,coauth_full,coauth_fractional,association_strength,log1p_association_strength,knowledge_edge_present,network_primary_defined,network_defined_excluding_ambiguous_ixps,shared_asn_count,inverse_ubiquity_weighted_shared_asns,asn_jaccard_similarity,asn_cosine_similarity,inverse_ubiquity_excluding_asns_ge_25pct,inverse_ubiquity_excluding_asns_ge_50pct,inverse_ubiquity_excluding_ambiguous_ixps,shared_asn_count_operational_only,shared_asn_count_zero_coded_55,inverse_ubiquity_zero_coded_55,member_asns_i,member_asns_j,member_asn_geometric_mean,log_member_asn_geometric_mean,log1p_member_asn_geometric_mean,shared_rec_any,shared_rec_count,shared_recs,shared_rec_any_2021,shared_rec_count_2021,shared_recs_2021,rec_tie_changed_2021_to_2025,distance_capital_km,log_distance_capital_km,distance_population_weighted_km,contiguous_border,common_official_language,gdp_current_usd_i,gdp_current_usd_j,gdp_geometric_mean,log_gdp_geometric_mean,population_i,population_j,population_geometric_mean,log_population_geometric_mean,h2_control_complete,h2_outcome_defined,h2_model_complete
2026-07-14,2026-07-15,2025,current_2021_2025,DZ,CI,1,0.3333333333333333,0.5570906520011338,0.4428191133799639,1,0,0,,,,,,,,,0,0.0,0,14,0.0,,0.0,0,0,,0,0,,0,3444.603759765625,8.144564157896616,3439.0599496227264,0,1,287031225987.736,99773555666.1988,169228029605.1002,25.854512930003107,47435312.0,32711547.0,39391400.55834095,17.48905809050541,1,1,1
2026-07-14,2026-07-15,2025,current_2021_2025,DZ,DJ,0,0.0,0.0,0.0,0,0,0,,,,,,,,,0,0.0,0,20,0.0,,0.0,0,0,,0,0,,0,4892.67724609375,8.495494926737411,4831.652238045502,0,1,287031225987.736,4624533092.31886,36433300744.08766,24.318749048970577,47435312.0,1184076.0,7494465.5908017885,15.82967538488223,1,1,1
2026-07-14,2026-07-15,2025,current_2021_2025,DZ,EG,52,10.122943722943717,2.987731677084388,1.3832225672593847,1,0,0,,,,,,,,,0,0.0,0,38,0.0,,0.0,0,0,,0,0,,0,2718.8310546875,7.90795730761098,2670.094631938362,0,1,287031225987.736,365254630179.737,323789259084.03296,26.50335870618835,47435312.0,118365995.0,74931488.06086424,18.132084761490212,1,1,1
2026-07-14,2026-07-15,2025,current_2021_2025,DZ,GQ,0,0.0,,,0,0,0,,,,,,,,,0,0.0,0,0,0.0,,0.0,0,0,,0,0,,0,3729.642333984375,8.224067619027984,3767.860786412811,0,1,287031225987.736,12823210425.9217,60668458111.699394,24.82868976423284,47435312.0,1938431.0,9589060.395861108,16.076133464568493,1,0,0
2026-07-14,2026-07-15,2025,current_2021_2025,DZ,ER,0,0.0,0.0,0.0,0,0,0,,,,,,,,,0,0.0,0,0,0.0,,0.0,0,0,,0,0,,0,4271.5439453125,8.359730620566962,4269.279840969849,0,0,287031225987.736,,,,47435312.0,3607003.0,13080493.595042046,16.38663263990533,0,1,0
2026-07-14,2026-07-15,2025,current_2021_2025,DZ,SZ,0,0.0,0.0,0.0,0,0,0,,,,,,,,,0,0.0,0,0,0.0,,0.0,0,0,,0,0,,0,7622.998046875,8.938925015773496,7550.361117284393,0,0,287031225987.736,5160679612.81734,38487351119.515564,24.373595481908044,47435312.0,1256174.0,7719261.986504151,15.859229319828128,1,1,1
2026-07-14,2026-07-15,2025,current_2021_2025,DZ,ET,5,1.3333333333333333,0.8978518976221904,0.6407226663856388,1,0,0,,,,,,,,,0,0.0,0,3,0.0,,0.0,0,0,,0,0,,0,4750.6494140625,8.46603660643353,4662.704714089203,0,0,287031225987.736,126358758448.356,190443979562.80954,25.972623917729514,47435312.0,135472051.0,80163327.06708793,18.19957669976745,1,1,1
2026-07-14,2026-07-15,2025,current_2021_2025,DZ,GA,0,0.0,0.0,0.0,0,0,0,,,,,,,,,0,0.0,0,8,0.0,,0.0,0,0,,0,0,,0,4110.36865234375,8.321267999901798,4082.965537499237,0,1,287031225987.736,21427119323.2764,78423544479.61105,25.085390031458015,47435312.0,2593130.0,11090803.875579083,16.221626843226048,1,1,1
2026-07-14,2026-07-15,2025,current_2021_2025,DZ,GM,0,0.0,0.0,0.0,0,0,0,,,,,,,,,0,0.0,0,2,0.0,,0.0,0,0,,0,0,,0,3253.4091796875,8.087458703895809,3196.1046326423643,0,0,287031225987.736,2593673987.53306,27284893704.284687,24.029599041820546,47435312.0,2822093.0,11570084.785688305,16.263933427205956,1,1,1
2026-07-14,2026-07-15,2025,current_2021_2025,DZ,GH,0,0.0,0.0,0.0,0,0,0,,,,,,,,,0,0.0,0,39,0.0,,0.0,0,0,,0,0,,0,3497.51220703125,8.159807196749771,3330.445723822784,0,0,287031225987.736,114209905278.717,181057474665.07242,25.92208035739325,47435312.0,35064272.0,40783387.33323734,17.523785383251905,1,1,1
